rms,spectral_centroid,percussive_rms,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,track_id,genre
0.2346198,3061.0454683805315,0.070448905,129.19921875,-118.65232,128.14908,-11.557585,45.268417,-7.161303,32.601086,-3.037817,16.588566,-3.5520117,13.653084,-2.1770442,8.681646,0.57127714,0.51430213,0.5910206,0.6170466,0.6809715,0.6161656,0.61214954,0.5305923,0.4746899,0.47704992,0.52277315,0.62001085,0.5069538,92562,Electronic
0.29009414,3826.9046031435328,0.09608254,135.99917763157896,-58.268726,113.76725,-7.26999,44.693157,-13.716679,26.232882,-9.150211,16.578756,-8.241379,13.898164,-7.1961994,12.496446,-4.055905,0.5117693,0.5328228,0.58826745,0.69851613,0.64345115,0.5122675,0.52789515,0.45402524,0.41841742,0.4634735,0.66814095,0.6102674,92564,Electronic
0.03623816,2870.489624964513,0.013871882,112.34714673913044,-305.20557,129.74219,-65.602234,20.81769,6.629015,13.31195,-9.562899,13.280781,1.4815717,2.9591088,10.940753,1.8993905,-0.12240901,0.32355326,0.25646466,0.28773177,0.23294063,0.2780612,0.31394717,0.38875863,0.46847838,0.34883678,0.39557737,0.31218424,0.43410718,92565,Experimental
0.031421345,5042.659041903994,0.00776765,135.99917763157896,-272.33994,94.30134,-18.23947,36.75494,-35.72938,22.115389,-27.626196,22.669207,-13.460602,15.150411,-0.52951497,6.5140343,2.9960284,0.32502887,0.24597055,0.22862366,0.23325649,0.31431875,0.46651816,0.41910005,0.46540758,0.4717029,0.4546565,0.32916197,0.2847398,92573,Experimental
0.038219973,924.4922593741712,0.0037505291,139.6748310810811,-443.27527,151.46207,37.876595,25.17041,6.536849,18.432497,3.5908267,15.271115,8.223572,10.817176,6.3933754,4.6315928,4.9495935,0.76842177,0.7490219,0.7494122,0.7741772,0.780263,0.7820045,0.7730658,0.7726103,0.767346,0.75064015,0.6980523,0.6931921,92574,Experimental
0.27746704,4617.7337110862745,0.09541863,105.46875,-29.05965,97.80251,-12.79504,38.689926,-12.917055,41.474712,-9.80281,13.660407,-1.9070859,13.0177,0.3304443,19.100462,-6.6492705,0.6264931,0.5501682,0.53434926,0.56507456,0.6002621,0.5643458,0.5291926,0.5466734,0.6157072,0.6901764,0.6732296,0.655213,92868,Rock
0.1438051,1748.8847317222385,0.038497213,123.046875,-173.05711,174.64749,-6.4722643,42.22393,1.2647521,3.080403,1.4002675,-10.923819,-9.891082,-6.551554,-9.64412,1.7550477,-1.1389709,0.8078696,0.5464484,0.21505986,0.2865728,0.291744,0.2851731,0.2379553,0.34973404,0.41153374,0.3389877,0.28693485,0.42542416,92872,Experimental
0.086752154,1223.7299351794184,0.022933913,93.9630681818182,-261.97845,222.74464,-36.78933,35.972084,10.927115,18.783115,-3.1596384,-14.120281,15.531428,-5.243885,-5.475554,-8.00435,-0.3338489,0.67145765,0.49188846,0.45674774,0.4625471,0.6041912,0.36053056,0.18368,0.21740565,0.3080414,0.3781444,0.4413253,0.5292094,92873,Experimental
0.15004434,823.1628239828434,0.03380382,120.18531976744184,-252.67322,222.45273,29.044222,12.447312,-10.998766,6.0780025,0.13587825,-16.056065,-3.825692,-7.25451,-1.7341992,-4.397062,-10.994625,0.40318438,0.6546376,0.6674057,0.30758443,0.31239364,0.35402632,0.22450553,0.20945722,0.3555717,0.57524365,0.41873148,0.32574543,92874,Experimental
0.05318366,1518.5704402330707,0.011434795,93.9630681818182,-319.63287,179.57635,25.645094,27.80731,-22.615,14.673318,-18.293316,-5.017088,-8.725954,-2.7437117,-7.1949115,-5.166978,1.7160223,0.1623276,0.27125084,0.66609025,0.40770307,0.21580717,0.2667307,0.22795205,0.15376543,0.2911919,0.6327344,0.51953685,0.2239086,92878,Experimental
0.0998237,1321.0085647512035,0.035892095,92.28515625,-215.3004,227.24593,-51.091717,34.3159,5.3639274,21.900131,-3.5211923,-1.1557059,7.025492,-6.935627,3.741396,-4.984606,1.106702,0.55201393,0.4216194,0.53321785,0.71875936,0.4700256,0.38275725,0.46398562,0.5873791,0.51820004,0.40857852,0.5427548,0.58833975,92881,Experimental
0.07516973,1252.302868006202,0.02249741,120.18531976744184,-254.7088,226.30363,-42.091923,21.977695,-11.758057,-10.911653,-5.116946,-13.862997,-3.639411,-7.37864,-9.597314,-10.14998,-1.4680347,0.41611317,0.4225644,0.5023328,0.5324227,0.65163,0.5962288,0.39744374,0.31826335,0.3516333,0.30571765,0.35941088,0.5718146,92885,Experimental
0.08315496,1099.8554855519003,0.016113386,120.18531976744184,-282.76767,237.63347,-25.343197,-4.1371894,17.955347,14.212932,-11.946155,2.6129606,15.756633,-4.9912486,4.440253,4.3813176,-1.8045574,0.21020716,0.1664038,0.2595252,0.5635119,0.6635828,0.31014574,0.27350634,0.28911912,0.3860134,0.22688082,0.66782165,0.84077835,92886,Experimental
0.07734055,1134.5352761130368,0.016323315,215.33203125,-287.48877,200.70819,-21.790903,46.738407,11.256998,-0.9171238,8.863726,-11.261042,-1.7265267,-11.278239,-11.963916,-5.928726,-9.533665,0.25074127,0.34573004,0.46533346,0.3590813,0.3577779,0.37873423,0.44922727,0.42840528,0.31685865,0.37149626,0.5532193,0.36749378,92887,Experimental
0.068611145,1480.143604971948,0.016660322,120.18531976744184,-256.47882,209.84174,-43.425037,36.93871,-11.081927,-6.1239424,5.420318,-23.761053,-3.8823388,-3.1167326,-2.2394454,-10.357507,-20.32589,0.46087357,0.17037539,0.17992713,0.16754398,0.15060095,0.15524547,0.3729476,0.5992441,0.3608961,0.25484046,0.39148375,0.78894925,92888,Experimental
0.07588066,1302.515010346925,0.014036491,156.60511363636363,-274.78067,194.98232,-23.180136,18.48379,-23.26458,-27.102978,-13.416651,-28.592468,-4.0501904,-9.47174,-11.870663,-8.97851,-16.365353,0.44909126,0.6415628,0.24975453,0.18538094,0.2626311,0.13495018,0.10898692,0.20894855,0.4656077,0.21334417,0.1656753,0.3913844,92889,Experimental
0.121812545,2025.0399099313297,0.029781053,132.51201923076923,-205.80383,170.81009,-1.3917238,31.918955,4.5555105,23.309893,5.7237797,10.307541,-2.6542146,-2.0813525,-1.2353574,2.0380194,5.745471,0.6940984,0.64161664,0.52448535,0.4783256,0.3943769,0.37476265,0.44596905,0.55044013,0.5665053,0.56655204,0.5662807,0.5910712,92947,Instrumental
0.059546694,1366.4280421117428,0.009894702,135.99917763157896,-341.5368,118.48157,21.924046,17.761723,21.491064,5.683733,2.7231214,7.560346,4.8991036,3.7122765,8.903322,7.974851,6.297158,0.47628167,0.47098798,0.5278456,0.71362925,0.7397855,0.53553736,0.5146815,0.5423108,0.49086112,0.46125764,0.48199305,0.5003995,92948,Instrumental
0.16161333,2928.991282708234,0.04985092,161.4990234375,-129.547,133.38765,-17.493872,49.113754,14.834557,15.473665,-6.848092,12.427888,-0.54119897,11.984231,7.608228,4.29411,-4.812003,0.5816088,0.5766182,0.53528666,0.5407352,0.52602065,0.49935994,0.49331254,0.58754283,0.610252,0.53951406,0.47714198,0.5048952,92949,Instrumental
0.12412154,676.4780469842456,0.023513243,139.6748310810811,-304.11017,233.68365,28.472418,8.42191,21.547804,4.5694594,-2.813645,1.2327188,3.0156949,-2.2808483,-3.7805178,2.357329,1.2063676,0.6502996,0.5389988,0.34896773,0.2643551,0.28644922,0.3213173,0.3239403,0.6596371,0.48410338,0.26081866,0.3220389,0.47500816,92950,Instrumental
0.06923096,5264.206099359064,0.014212371,120.18531976744184,-297.3186,132.69434,74.8382,-17.20579,27.907978,16.362083,-11.652654,26.312143,-8.048445,18.251085,-22.368599,18.10492,3.4711595,0.54752827,0.5168855,0.5434311,0.599309,0.67998356,0.6648511,0.5728396,0.6029647,0.6411062,0.6342701,0.5986101,0.57234085,92951,Instrumental
0.14634132,808.6503957760002,0.033155598,59.40193965517241,-247.30598,230.32716,11.341108,-3.4259148,18.720396,1.7607692,-2.9838784,2.6843638,0.10612307,-5.0418153,-0.68357986,1.0987861,-1.1910629,0.44315684,0.3716411,0.48022324,0.47388503,0.4055712,0.38506073,0.3642106,0.49469906,0.46694055,0.3928957,0.433413,0.37462234,92952,Instrumental
0.13554132,726.2707220520857,0.026321657,59.40193965517241,-295.30338,221.30205,37.396076,9.271278,23.962955,12.100777,1.457249,-2.9628675,2.451661,6.0772643,2.5262158,2.8657584,4.211084,0.4361511,0.43316373,0.452178,0.39775363,0.5053838,0.42363867,0.6025245,0.45796174,0.4364354,0.6297374,0.4833361,0.55362624,92953,Instrumental
0.1528241,757.3324225393327,0.027719913,120.18531976744184,-258.76996,227.3897,16.573162,-5.632639,28.833017,11.956963,-2.0561125,10.94652,6.900633,-4.952243,1.4058381,0.9588815,1.9332976,0.62988037,0.54053915,0.5839384,0.61179733,0.5607129,0.4918641,0.41533762,0.47097757,0.4452775,0.5252228,0.6424961,0.65350974,92954,Instrumental
0.115164064,2545.609309043175,0.016324706,126.04801829268293,-207.12897,127.77463,-7.6784596,54.603233,1.9534516,34.52364,4.946277,18.15252,5.2002583,9.236743,0.6570021,5.042746,0.56513184,0.49963492,0.456661,0.49313337,0.4453869,0.39681357,0.38341075,0.41030225,0.46224394,0.591129,0.6518456,0.71569306,0.58578354,92955,Instrumental
0.2352043,1646.7705922248506,0.059960634,71.77734375,-147.13489,188.36232,-16.670063,31.89607,-7.484471,7.9579434,-3.067539,-2.942925,-2.5130634,-5.0943203,-4.802714,-2.9015841,-9.154014,0.7337581,0.5284649,0.32441196,0.23667191,0.28216574,0.18966536,0.190607,0.3454022,0.39057794,0.5159918,0.43593913,0.5086115,93074,Folk
0.15601012,2299.8640371784527,0.0786152,172.265625,-280.38464,119.77048,11.748117,42.5822,6.6085196,9.856444,8.613172,1.00168,4.087138,-3.2805696,-2.8845375,-0.96929306,0.9339735,0.40544015,0.4461961,0.50709856,0.48727614,0.5188507,0.5572263,0.5845614,0.62242615,0.5069755,0.42074156,0.40459388,0.41493168,93075,Folk
0.135085,2309.619508356201,0.058442924,83.35433467741936,-203.72032,139.40439,-16.155815,32.69705,-4.2364206,7.057211,3.9637144,-3.4976819,-1.7458664,-4.868414,-0.8288852,-2.0047586,-4.636804,0.377368,0.45983768,0.56193393,0.37376767,0.2782893,0.35322964,0.34544212,0.383178,0.412803,0.5394164,0.60646915,0.4749033,93076,Folk
0.2065251,2139.181989792645,0.06023514,120.18531976744184,-132.89659,164.76196,-6.8014665,41.24033,-6.1660004,26.200514,-2.6310055,7.9428744,0.21462105,3.210359,0.31026104,-1.3296466,-1.9787107,0.64994824,0.4850834,0.43486485,0.4701222,0.6374451,0.6240439,0.44261116,0.47359878,0.4289755,0.51347065,0.43852398,0.44707534,93363,Electronic
0.06712065,1143.2360856983405,0.005330544,95.703125,-340.32227,175.15178,17.484339,-17.926794,1.639352,-6.052902,-7.6375957,-9.960625,-2.8365095,1.7138169,-9.523854,-13.055725,-14.913391,0.47057572,0.23549096,0.2054339,0.13923793,0.10928897,0.048900414,0.048212662,0.11177416,0.046763316,0.038362365,0.28787968,0.90494895,93364,Electronic
0.15666774,955.8631102738316,0.016895734,126.04801829268293,-248.18445,212.1816,-26.977192,33.777897,36.091038,9.444696,8.209864,5.171355,-1.3692487,-1.456535,0.3806038,-1.0773784,1.1471572,0.37449247,0.63014,0.91553044,0.6853854,0.43742365,0.2575053,0.16043334,0.12306334,0.27462378,0.37359294,0.2883923,0.2933999,93518,Electronic
0.15059632,970.5215086742576,0.0118235685,90.66611842105264,-264.9038,191.41046,-25.603786,32.796574,45.59331,13.456472,12.875642,9.244222,2.8700693,1.9023564,-5.0039177,-4.788113,1.933148,0.3920487,0.58226556,0.83736646,0.6390002,0.4698423,0.34187114,0.20949757,0.15707412,0.35451052,0.47711307,0.3583337,0.33109206,93519,Electronic
0.15496112,1359.9637321106334,0.017259251,139.6748310810811,-206.34367,195.76001,-45.57072,40.492764,24.732506,12.003784,1.4237355,3.5086355,1.385546,-3.4809706,-4.508267,-1.8368887,2.2461545,0.3809519,0.63776445,0.95143634,0.6869053,0.4543603,0.27214935,0.16796762,0.12436166,0.20793578,0.33001542,0.2551318,0.2804703,93520,Electronic
0.16065171,1354.5803863279095,0.017993152,139.6748310810811,-205.63016,196.92381,-47.64234,40.180714,25.216822,13.059033,3.58704,5.014323,3.9726706,-2.946141,-4.111505,-1.569247,2.6518798,0.42459643,0.6513342,0.93324286,0.68636394,0.46729895,0.2894616,0.1883377,0.15587823,0.2512566,0.36377612,0.29820397,0.33340603,93521,Electronic
0.15305921,1354.559385030882,0.017734295,139.6748310810811,-204.72307,198.84268,-46.314995,38.190395,25.1163,11.046168,1.2194396,3.641356,0.15696995,-3.0706484,-3.3731146,-1.825258,2.5622358,0.38863683,0.6384856,0.94476473,0.68595105,0.47313482,0.29254815,0.17484565,0.120524436,0.21686505,0.34161508,0.25368002,0.28312224,93522,Electronic
0.15134387,1129.4768047731334,0.017372645,126.04801829268293,-232.4399,205.72046,-32.55271,36.294434,30.729628,10.827683,4.119278,5.159437,-1.1283554,-0.970532,-1.6140821,-1.6208243,1.16628,0.39200783,0.6468362,0.9471071,0.7146071,0.4709571,0.3127209,0.1835242,0.10567894,0.1819396,0.267729,0.22170646,0.27897924,93523,Electronic
0.2424318,1291.086147767933,0.03497403,120.18531976744184,-200.89853,175.11942,17.682993,44.92275,-2.1253815,24.95955,-2.500184,3.187884,6.004775,-6.907584,-2.7229114,2.2848265,-6.7670517,0.48352084,0.5501271,0.415909,0.34361804,0.35195535,0.31392694,0.27559397,0.3102637,0.4854701,0.50691754,0.4642494,0.4799196,93704,Folk
0.17628922,1750.093777299194,0.03519213,143.5546875,-178.08086,172.90793,-23.003696,31.071978,-1.3895798,13.275541,-16.102169,3.0683138,2.7178144,-7.485493,-4.506873,-0.74826604,-13.802984,0.58612263,0.45403928,0.46689594,0.40798402,0.44152826,0.39900982,0.26940525,0.35266435,0.27462876,0.26378295,0.24385606,0.3787263,93710,Folk
0.1437101,1885.2377333229424,0.020541605,93.9630681818182,-240.10258,152.53471,-1.2221818,25.59476,-3.3523836,6.6650224,-21.494196,-3.5777104,6.220894,-5.1847653,0.8295176,-2.1375,-17.905981,0.4934699,0.33819243,0.3477866,0.31358773,0.36721876,0.37245065,0.28319505,0.23496684,0.29351285,0.45013225,0.35784698,0.46400645,93712,Folk
0.24238418,1646.4837657451478,0.049126647,161.4990234375,-135.54926,179.73735,-18.928463,38.302784,-4.104225,22.574848,-7.4153666,7.6982727,-2.7816648,-5.1694903,-0.8626007,4.489166,-6.45688,0.42208037,0.4351127,0.38154995,0.38925204,0.46278414,0.44334185,0.4527102,0.315519,0.34103525,0.37954792,0.38282707,0.53114015,93716,Folk
0.27154246,1662.537314792629,0.12878236,61.5234375,-127.02473,181.31598,5.1643357,37.92661,-1.01691,-2.6632485,7.2207108,8.464589,-3.3909242,14.55677,-7.004132,4.147691,-0.42851493,0.6667723,0.505779,0.5497591,0.6346773,0.5805837,0.57554626,0.5568062,0.69694775,0.70905,0.6931465,0.6517055,0.6736479,93727,Electronic
0.2082552,2672.2463302701526,0.07594295,112.5,-85.26854,175.35551,-87.39698,61.49023,8.6610775,12.0735655,-5.6871166,1.2333059,-7.709809,1.9266509,-0.43809903,1.4520206,10.983436,0.53233415,0.63004035,0.577573,0.6182628,0.5569913,0.5227325,0.7120479,0.6432852,0.6378754,0.5510854,0.53867,0.61127967,93867,Rock
0.20221175,2231.361357951401,0.06922884,137.1951219512195,-106.91859,194.82053,-82.14457,42.731384,8.163496,1.1503434,6.28618,-5.86124,-4.7895,5.896297,2.91875,11.388446,17.605349,0.30556902,0.4125523,0.5169797,0.4442785,0.51298094,0.49527338,0.67753124,0.56667507,0.39716792,0.58145577,0.35357308,0.31348553,93868,Rock
0.041147646,693.4489806832673,0.0056482926,68.90625,-464.1033,171.57954,73.39702,18.294765,11.490819,11.320627,3.9595146,-1.539193,-2.6701767,-1.907604,-0.5625055,-0.66162753,-1.7378527,0.4748165,0.36623976,0.44148052,0.5121043,0.45425984,0.50466406,0.33609232,0.3051977,0.28795663,0.36558002,0.40806615,0.3691968,93915,Instrumental
0.1648087,996.1616912879218,0.029814238,89.10290948275862,-231.12625,197.19435,-5.9191937,29.538624,4.788703,4.3045564,-0.70766884,-3.774901,-4.4585996,-8.066159,-4.026325,-9.769127,-8.32993,0.28587398,0.38283888,0.51590025,0.5199469,0.38790584,0.45879266,0.3214372,0.26938206,0.20679359,0.31671676,0.54039806,0.35169536,93917,Instrumental
0.1453164,1052.109652225958,0.037402272,89.10290948275862,-202.508,223.36572,-18.980124,25.40173,11.60139,-0.59229696,-5.487031,-5.753109,-5.388491,-7.400315,-1.9955385,-9.35686,-2.7496421,0.47495776,0.3911372,0.6355246,0.384914,0.29550886,0.23181167,0.38301817,0.6385526,0.39772904,0.30752283,0.3225452,0.59710234,93918,Instrumental
0.15756008,1092.2937341923089,0.029624797,151.99908088235293,-207.75082,210.27184,-18.67256,25.55927,8.478083,0.030163754,-2.0039945,-2.5003657,-6.2827578,-5.7823343,-6.333943,-10.084937,-9.658289,0.4180226,0.48004887,0.68156046,0.5201268,0.2641148,0.19068049,0.33017036,0.6262023,0.5036328,0.33375713,0.31636146,0.3241037,93919,Instrumental
0.04984446,678.7152201498352,0.010202178,112.34714673913044,-416.24603,241.7609,42.96219,10.158422,7.408674,-0.5182247,-0.32461554,-1.2408124,0.23950025,2.249483,-0.64253753,-3.4552476,-1.8747426,0.35424617,0.2870683,0.46629715,0.2697192,0.2363125,0.31097522,0.32688403,0.53340906,0.4833615,0.6246424,0.41978925,0.35414985,93920,Instrumental
0.06618507,811.1788610187415,0.012763773,77.1338619402985,-350.90784,217.02782,9.730905,6.3835297,26.259356,7.597549,0.5954278,-4.365214,-11.171006,-7.236386,-7.975493,-9.45088,-2.0875304,0.23444441,0.24707821,0.38532245,0.37540293,0.3331487,0.5079605,0.37181994,0.31299302,0.2955331,0.4323043,0.3799215,0.21981521,93921,Instrumental
0.10864747,1582.6525767339244,0.017931009,95.703125,-272.30655,186.59212,-11.2094755,34.28148,9.460091,16.40911,-5.652099,-0.06338844,-4.8987737,1.3223093,-3.1315348,-6.770224,-17.853615,0.30398944,0.3749526,0.4391993,0.39912528,0.33560565,0.183561,0.15432493,0.16331506,0.4541254,0.7930763,0.49247453,0.43682796,93940,Electronic
0.032382667,628.8346191819951,0.002862698,156.60511363636363,-508.60052,120.22057,35.401928,-18.872328,-24.509089,-10.236153,-1.286189,1.1379883,2.6602113,2.06939,-1.9245504,-6.5701146,-8.3964815,0.18523099,0.17942657,0.3904864,0.29441902,0.31035143,0.31270322,0.22116362,0.28752705,0.16310254,0.22254355,0.08019126,0.17879021,93941,Electronic
0.2156193,2249.5424102887832,0.057001233,129.19921875,-175.7455,139.35365,-17.878382,42.96252,0.8812088,24.261795,9.129926,16.536442,8.594469,14.563269,8.4221325,7.35849,3.365295,0.53797066,0.5835762,0.56816006,0.57735056,0.5889889,0.6281896,0.574285,0.51100165,0.48027727,0.46757323,0.5727583,0.529103,93942,Pop
0.09285186,2128.7508174450886,0.026922762,129.19921875,-303.12573,117.30148,2.9376779,19.436172,-0.011462034,15.857998,1.8900387,-2.872113,0.028602464,-8.494381,-9.967221,-12.079515,-11.878561,0.33510613,0.26604286,0.4270604,0.5271256,0.43600717,0.2957405,0.32007185,0.56800723,0.34486496,0.244003,0.3439291,0.31812927,93943,Pop
0.16758035,2700.649317159681,0.048639525,120.18531976744184,-154.15851,132.26144,-37.974163,58.562023,0.2630166,33.033607,11.62361,22.447006,6.494285,12.549437,6.370249,4.514944,2.7136962,0.46085608,0.523491,0.49436522,0.5882094,0.542333,0.6083673,0.684075,0.5328954,0.48346558,0.45283213,0.61386317,0.5164133,93944,Pop
0.33613527,3180.5249191612984,0.093203425,86.1328125,-26.342352,131.61668,-48.414577,55.658985,-0.09285961,37.851936,-17.991703,20.489729,-8.250302,8.222742,0.03808764,2.768215,-1.6188401,0.62863934,0.5390909,0.44172427,0.4659397,0.59265846,0.5433665,0.53390044,0.71158636,0.7811893,0.77684665,0.63594705,0.6232539,93950,Rock
0.2552682,2719.5156454962075,0.079150885,103.359375,-59.637077,146.55435,-23.450232,34.12995,-4.7388396,20.900103,-7.609639,13.159155,-9.153713,7.007478,-4.540521,11.571189,-1.985993,0.34603763,0.36195374,0.49234885,0.4973813,0.58591086,0.407107,0.44990134,0.6011838,0.5890005,0.56310457,0.39808524,0.39336395,93956,Rock
0.26379934,2271.332956546427,0.051769536,143.5546875,-123.43769,142.5776,-13.430169,38.22623,17.833353,23.198414,-12.580033,0.23316105,-6.593675,2.385777,5.5897417,5.5249963,3.4918678,0.32335973,0.35323778,0.470383,0.49982896,0.6965111,0.49290565,0.28689942,0.2448104,0.28225085,0.4090571,0.32407734,0.30972153,93981,International
0.6106734,3733.1924699913375,0.26337826,147.65625,76.02864,139.70807,-61.131493,53.714886,-37.97839,33.20463,-30.76881,21.759394,-26.428934,12.388902,-15.996678,7.010732,-10.125958,0.5462777,0.5706682,0.55252355,0.52836883,0.55743015,0.5214819,0.63927627,0.5702856,0.54979455,0.6213428,0.6775712,0.58245355,93983,Rock
0.57034194,3268.3257959099224,0.2512964,123.046875,54.761242,151.3106,-64.55926,53.927067,-33.118042,21.261484,-29.263216,16.90629,-26.451258,4.475965,-15.773704,3.6623707,-7.326564,0.4921611,0.42326897,0.4702257,0.6013428,0.70885575,0.5104517,0.48683047,0.47459468,0.55962306,0.5884045,0.55549103,0.5761388,93985,Rock
0.4761728,2374.0999293864725,0.13358884,60.79963235294117,-6.7478995,172.13637,-59.24563,33.385063,-22.131685,11.527065,-19.239044,5.393678,-19.029116,-5.4944487,-10.961721,2.1221473,-0.08337792,0.23183286,0.19789213,0.23482442,0.35721293,0.84570444,0.39540008,0.21613257,0.33394283,0.49849033,0.38371682,0.23535657,0.20950541,93986,Rock
0.29057893,3045.060849208938,0.110294476,97.50884433962264,-30.127792,148.26122,-43.33911,54.08313,-33.48456,34.335526,-14.463322,17.423279,-13.687099,6.7540426,-8.611476,6.0747066,2.8764837,0.47828552,0.531601,0.47931376,0.43338624,0.3833365,0.38199177,0.37811175,0.4283002,0.51188415,0.54982924,0.5490238,0.48589832,94026,Rock
0.26493195,1171.8275848453786,0.06522512,132.51201923076923,-146.04088,211.92525,-22.436077,21.171679,19.15495,4.594605,1.0495821,5.723787,4.60535,-2.1164684,-0.9549138,-1.0273035,0.8339989,0.37533686,0.45755753,0.37027743,0.48203745,0.45974156,0.30288827,0.26933736,0.4497909,0.77295506,0.44632518,0.32640523,0.36664584,94033,Instrumental
0.20906295,2474.36623025058,0.064576074,129.19921875,-105.642204,167.69217,-31.395763,59.02092,-21.97118,27.70528,-6.810834,12.1752615,4.6498456,2.5017862,-2.25033,-3.1617901,2.3646843,0.63614726,0.37243322,0.37286755,0.374235,0.46358904,0.42367348,0.35367084,0.36689442,0.3746957,0.46316472,0.39747283,0.6002387,94034,Instrumental
0.24642639,1582.934854817084,0.06388456,86.1328125,-111.80393,200.65388,-36.658546,41.58803,-7.918963,10.893079,-9.269399,5.1126513,-3.355545,-0.65890586,-3.3744984,-1.8655283,-0.8248316,0.63840806,0.31796232,0.26811126,0.2538948,0.39875838,0.24990524,0.24448979,0.3115388,0.36463594,0.56524515,0.43155506,0.6181739,94035,Instrumental
0.23766541,1333.1643571166971,0.039192103,129.19921875,-145.34647,211.42476,-42.75328,34.787697,3.1122718,-1.3610735,-4.801422,-0.5767551,-4.360903,-10.382513,-2.3718061,-6.325013,-6.247467,0.46539253,0.2637751,0.22833316,0.27695328,0.5191424,0.45622662,0.2442549,0.29846105,0.25950673,0.3835368,0.2925502,0.3831892,94036,Instrumental
0.14708021,912.9408886965,0.021755472,129.19921875,-245.48692,227.74922,-11.845973,0.6111551,18.002216,-8.40484,-2.423726,-2.8383555,-6.0172157,-2.5662887,-5.1510262,-3.7823193,3.1418576,0.27006438,0.49204093,0.2724754,0.3875357,0.33971527,0.20080675,0.20347615,0.23707622,0.4584733,0.3339077,0.15286712,0.13489406,94037,Instrumental
0.259102,1678.3108970773724,0.052626524,129.19921875,-146.14584,195.47467,-13.234213,15.815447,1.6653205,13.381377,-11.509499,8.806928,-12.475139,-0.3986493,-10.36386,-2.4587412,-2.0664473,0.36734915,0.22090219,0.277137,0.34514165,0.50411016,0.41554743,0.37863564,0.48767397,0.3092269,0.22396971,0.32224557,0.6093554,94038,Instrumental
0.2682187,958.4610471161068,0.05170625,129.19921875,-175.93944,237.16843,-15.370941,14.855771,2.9491458,-0.32366937,-0.40558505,-5.82519,-2.0308363,-4.405554,0.9024291,2.024532,3.9269223,0.23610258,0.18881078,0.27445793,0.19862024,0.32525396,0.4504871,0.20970848,0.21193281,0.14719711,0.22203861,0.12411973,0.10572368,94039,Instrumental
0.16238205,2158.441523376871,0.049635086,120.18531976744184,-116.91068,178.57642,-35.179317,26.228468,13.840639,12.389043,-20.70116,11.929566,0.4737814,5.592424,-1.9127076,1.6186837,-4.3491635,0.40037757,0.3318455,0.29816204,0.48117304,0.5103852,0.31414744,0.32214716,0.43813285,0.89745,0.43940023,0.32077518,0.5695134,94093,Rock
0.17370349,2918.897160784711,0.055539496,95.703125,-78.87027,147.92949,-47.042305,31.040934,0.9561871,10.09277,-6.639839,11.573753,-1.9086353,18.88363,-0.53553665,7.107476,-0.5424986,0.41763362,0.61712486,0.38296777,0.32841295,0.4668627,0.34733418,0.42784578,0.3420761,0.57497436,0.569364,0.39854816,0.5322782,94099,Rock
0.06670804,1203.6250781758629,0.014791332,156.60511363636363,-278.80017,217.89095,-17.853142,-8.297224,7.00363,-13.586779,-20.25694,-9.663268,3.5216599,4.113644,-5.8465533,-7.939946,-6.082706,0.25117403,0.4247077,0.5675981,0.29601905,0.31649825,0.26492068,0.44709203,0.27046478,0.41898683,0.6857063,0.35838103,0.393084,94101,Rock
0.111621864,2592.37399110511,0.03922963,93.9630681818182,-150.61487,150.29095,-31.444542,42.853027,-0.091328554,14.312614,-5.0642304,1.3522478,-6.85328,6.6119123,-7.3301477,-6.7421317,-3.5418603,0.353716,0.4625089,0.5369481,0.36726785,0.39302474,0.37409797,0.5134595,0.38311705,0.40688038,0.5457399,0.43550122,0.42534184,94102,Rock
0.12462706,1362.721082992406,0.03938143,143.5546875,-241.97084,184.45027,-15.385137,1.9673711,18.390064,12.898531,4.2678223,5.2096024,-0.99359494,-1.7726578,3.7283278,4.158948,2.6622205,0.5825597,0.53550196,0.48138165,0.5577888,0.44973457,0.4068695,0.41952834,0.6144032,0.5136964,0.3947691,0.3842566,0.437238,94263,Electronic
0.30937475,3626.517197012585,0.092353664,97.50884433962264,-51.457726,125.41122,-30.284931,55.472393,-22.852877,36.179554,-3.4993603,20.398943,-0.50711155,19.798876,-0.6520987,1.9507092,4.4990954,0.641193,0.61566275,0.6438027,0.67641383,0.6771583,0.63469756,0.61498785,0.5921294,0.58472615,0.59542394,0.6006416,0.68595505,94348,Rock
0.22339973,642.1486937837925,0.05409305,79.50721153846153,-278.648,272.8158,44.058064,-31.628601,-9.798783,-4.761976,-2.3350344,13.501687,14.498444,2.937612,-0.09960016,3.378786,5.448459,0.8368881,0.36082214,0.15749234,0.1208832,0.20799935,0.3321881,0.17094076,0.19060521,0.198757,0.35544735,0.25134054,0.3329291,94411,Electronic
